#timestamp, millis, sensor-ID, temperature
2000-01-01T00:00:00Z, 232378, 61ac96f013c, 24.00
2000-01-01T00:00:00Z, 233489, 61ac96f013c, 24.00
2000-01-01T00:00:00Z, 234604, 61ac96f013c, 24.00
2000-01-01T00:00:00Z, 235714, 61ac96f013c, 24.00
2000-01-01T00:00:00Z, 236824, 61ac96f013c, 24.00
2000-01-01T00:00:00Z, 237935, 61ac96f013c, 24.00
2000-01-01T00:00:00Z, 239045, 61ac96f013c, 24.00
2000-01-01T00:00:00Z, 240155, 61ac96f013c, 24.00
2000-01-01T00:00:00Z, 241268, 61ac96f013c, 24.00
2000-01-01T00:00:00Z, 242378, 61ac96f013c, 24.00
2000-01-01T00:00:00Z, 243489, 61ac96f013c, 24.00
2000-01-01T00:00:00Z, 244599, 61ac96f013c, 22.94
2000-01-01T00:00:00Z, 245709, 61ac96f013c, 20.13
2000-01-01T00:00:00Z, 246819, 61ac96f013c, 18.06
2000-01-01T00:00:00Z, 247930, 61ac96f013c, 16.63
2000-01-01T00:00:00Z, 249040, 61ac96f013c, 15.69
2000-01-01T00:00:00Z, 250150, 61ac96f013c, 15.00
2000-01-01T00:00:00Z, 251260, 61ac96f013c, 14.44
2000-01-01T00:00:00Z, 252374, 61ac96f013c, 14.06
2000-01-01T00:00:00Z, 253484, 61ac96f013c, 13.63
2000-01-01T00:00:00Z, 254595, 61ac96f013c, 13.25
2000-01-01T00:00:00Z, 255705, 61ac96f013c, 12.88
2000-01-01T00:00:00Z, 256815, 61ac96f013c, 12.44
2000-01-01T00:00:00Z, 257925, 61ac96f013c, 12.06
2000-01-01T00:00:00Z, 259035, 61ac96f013c, 11.75
2000-01-01T00:00:00Z, 260145, 61ac96f013c, 11.44
2000-01-01T00:00:00Z, 261256, 61ac96f013c, 11.06
2000-01-01T00:00:00Z, 262366, 61ac96f013c, 10.69
2000-01-01T00:00:00Z, 263479, 61ac96f013c, 10.31
2000-01-01T00:00:00Z, 264589, 61ac96f013c, 10.00
2000-01-01T00:00:00Z, 265705, 61ac96f013c, 9.69
2000-01-01T00:00:00Z, 266815, 61ac96f013c, 9.38
2000-01-01T00:00:00Z, 267925, 61ac96f013c, 9.13
2000-01-01T00:00:00Z, 269035, 61ac96f013c, 8.81
2000-01-01T00:00:00Z, 270145, 61ac96f013c, 8.56
2000-01-01T00:00:00Z, 271255, 61ac96f013c, 8.38
2000-01-01T00:00:00Z, 272365, 61ac96f013c, 8.06
2000-01-01T00:00:00Z, 273475, 61ac96f013c, 7.81
2000-01-01T00:00:00Z, 274585, 61ac96f013c, 7.63
2000-01-01T00:00:00Z, 275698, 61ac96f013c, 7.44
2000-01-01T00:00:00Z, 276808, 61ac96f013c, 7.19
2000-01-01T00:00:00Z, 277918, 61ac96f013c, 7.00
2000-01-01T00:00:00Z, 279028, 61ac96f013c, 6.81
2000-01-01T00:00:00Z, 280138, 61ac96f013c, 6.63
2000-01-01T00:00:00Z, 281248, 61ac96f013c, 6.38
2000-01-01T00:00:00Z, 282358, 61ac96f013c, 6.19
2000-01-01T00:00:00Z, 283468, 61ac96f013c, 6.00
2000-01-01T00:00:00Z, 284578, 61ac96f013c, 5.88
2000-01-01T00:00:00Z, 285688, 61ac96f013c, 5.75
2000-01-01T00:00:00Z, 286801, 61ac96f013c, 5.63
2000-01-01T00:00:00Z, 287911, 61ac96f013c, 5.56
2000-01-01T00:00:00Z, 289020, 61ac96f013c, 5.38
2000-01-01T00:00:00Z, 290130, 61ac96f013c, 5.31
2000-01-01T00:00:00Z, 291239, 61ac96f013c, 5.13
2000-01-01T00:00:00Z, 292349, 61ac96f013c, 5.00
2000-01-01T00:00:00Z, 293458, 61ac96f013c, 4.94
2000-01-01T00:00:00Z, 294568, 61ac96f013c, 4.81
2000-01-01T00:00:00Z, 295677, 61ac96f013c, 4.69
2000-01-01T00:00:00Z, 296793, 61ac96f013c, 4.63
